job_name,plugin_config,seed,priority,rs_prefix,replica_index,latency_default_s,latency_plugin_s,delta_latency_s,default_first_apply_time_s,default_first_running_time_s,plugin_first_apply_time_s,plugin_first_running_time_s,both_have_apply_time,both_have_running_time
nodes=16_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000064,0,0.0,0.0,0.0,13.7192,13.7192,13.513,13.513,1,1
nodes=16_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000064,1,0.0,0.0,0.0,13.7192,13.7192,13.513,13.513,1,1
nodes=16_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000065,0,0.0,0.0,0.0,13.7192,13.7192,13.513,13.513,1,1
nodes=16_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000066,0,0.0,0.0,0.0,14.7192,14.7192,14.513,14.513,1,1
nodes=16_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000066,1,0.0,0.0,0.0,14.7192,14.7192,14.513,14.513,1,1
nodes=16_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000066,2,0.0,0.0,0.0,14.7192,14.7192,14.513,14.513,1,1
nodes=16_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000067,0,0.0,0.0,0.0,14.7192,14.7192,14.513,14.513,1,1
nodes=16_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000067,1,0.0,0.0,0.0,14.7192,14.7192,14.513,14.513,1,1
nodes=16_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000067,2,0.0,0.0,0.0,14.7192,14.7192,14.513,14.513,1,1
nodes=16_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000068,0,0.0,0.0,0.0,14.7192,14.7192,14.513,14.513,1,1
nodes=16_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000069,0,0.0,0.0,0.0,14.7192,14.7192,14.513,14.513,1,1
nodes=16_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000070,0,0.0,0.0,0.0,16.7192,16.7192,16.513,16.513,1,1
nodes=16_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000071,0,0.0,0.0,0.0,16.7192,16.7192,16.513,16.513,1,1
nodes=16_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000071,1,0.0,0.0,0.0,16.7192,16.7192,16.513,16.513,1,1
nodes=16_prio=1_arrival=16s,mode=periodic8s_blocking=1_defpreempt=1,1420052706459400740,1,rs-000072,0,,,,16.7192,,16.513,,1,0
