job_name,plugin_config,seed,priority,rs_prefix,replica_index,latency_default_s,latency_plugin_s,delta_latency_s,default_first_apply_time_s,default_first_running_time_s,plugin_first_apply_time_s,plugin_first_running_time_s,both_have_apply_time,both_have_running_time
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=0,1420052706459400740,1,rs-000133,0,0.0,0.0,0.0,23.8797,23.8797,22.8204,22.8204,1,1
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=0,1420052706459400740,1,rs-000133,1,0.0,1.0,1.0,23.8797,23.8797,22.8204,23.8204,1,1
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=0,1420052706459400740,1,rs-000134,0,0.0,0.0,0.0,23.8797,23.8797,22.8204,22.8204,1,1
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=0,1420052706459400740,1,rs-000137,0,0.0,0.0,0.0,23.8797,23.8797,23.8204,23.8204,1,1
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=0,1420052706459400740,1,rs-000138,0,0.0,0.0,0.0,23.8797,23.8797,23.8204,23.8204,1,1
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=0,1420052706459400740,1,rs-000140,0,0.0,0.0,0.0,24.8797,24.8797,23.8204,23.8204,1,1
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=0,1420052706459400740,1,rs-000140,1,0.0,0.0,0.0,24.8797,24.8797,23.8204,23.8204,1,1
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=0,1420052706459400740,1,rs-000142,0,0.0,0.0,0.0,34.8797,34.8797,34.8204,34.8204,1,1
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=0,1420052706459400740,1,rs-000143,0,0.0,0.0,0.0,36.8797,36.8797,35.8204,35.8204,1,1
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=0,1420052706459400740,1,rs-000143,1,0.0,0.0,0.0,36.8797,36.8797,35.8204,35.8204,1,1
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=0,1420052706459400740,1,rs-000144,0,0.0,0.0,0.0,36.8797,36.8797,36.8204,36.8204,1,1
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=0,1420052706459400740,1,rs-000144,1,1.0,0.0,-1.0,36.8797,37.8797,37.8204,37.8204,1,1
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=0,1420052706459400740,1,rs-000144,2,1.0,0.0,-1.0,36.8797,37.8797,37.8204,37.8204,1,1
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=0,1420052706459400740,1,rs-000145,0,1.0,0.0,-1.0,36.8797,37.8797,36.8204,36.8204,1,1
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=0,1420052706459400740,1,rs-000145,1,1.0,0.0,-1.0,36.8797,37.8797,36.8204,36.8204,1,1
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=0,1420052706459400740,1,rs-000145,2,1.0,0.0,-1.0,36.8797,37.8797,36.8204,36.8204,1,1
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=0,1420052706459400740,1,rs-000146,0,,,,36.8797,,36.8204,,1,0
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=0,1420052706459400740,1,rs-000146,1,,,,37.8797,,36.8204,,1,0
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=0,1420052706459400740,1,rs-000146,2,,,,37.8797,,36.8204,,1,0
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=0,1420052706459400740,1,rs-000147,0,1.0,0.0,-1.0,36.8797,37.8797,36.8204,36.8204,1,1
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=0,1420052706459400740,1,rs-000148,0,0.0,0.0,0.0,37.8797,37.8797,37.8204,37.8204,1,1
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=0,1420052706459400740,1,rs-000148,1,0.0,0.0,0.0,37.8797,37.8797,37.8204,37.8204,1,1
