job_name,plugin_config,seed,priority,rs_prefix,replica_index,latency_default_s,latency_plugin_s,delta_latency_s,default_first_apply_time_s,default_first_running_time_s,plugin_first_apply_time_s,plugin_first_running_time_s,both_have_apply_time,both_have_running_time
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000055,0,1.0,0.0,-1.0,10.5736,11.5736,10.9832,10.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000055,1,0.0,0.0,0.0,11.5736,11.5736,10.9832,10.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000060,0,0.0,0.0,0.0,11.5736,11.5736,10.9832,10.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000061,0,0.0,0.0,0.0,12.5736,12.5736,12.9832,12.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000062,0,,,,21.5736,,20.9832,,1,0
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000065,0,0.0,0.0,0.0,21.5736,21.5736,20.9832,20.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000065,1,0.0,0.0,0.0,21.5736,21.5736,20.9832,20.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000065,2,0.0,0.0,0.0,21.5736,21.5736,20.9832,20.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000068,0,4.0,0.0,-4.0,34.5736,38.5736,33.9832,33.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000068,1,4.0,0.0,-4.0,34.5736,38.5736,33.9832,33.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000071,0,0.0,0.0,0.0,66.5736,66.5736,65.9832,65.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000071,1,0.0,0.0,0.0,66.5736,66.5736,65.9832,65.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000078,0,0.0,0.0,0.0,105.5736,105.5736,103.9832,103.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000078,1,0.0,0.0,0.0,105.5736,105.5736,103.9832,103.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000078,2,0.0,0.0,0.0,105.5736,105.5736,103.9832,103.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000081,0,0.0,0.0,0.0,151.5736,151.5736,149.9832,149.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000081,1,0.0,0.0,0.0,151.5736,151.5736,149.9832,149.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000090,0,0.0,1.0,1.0,232.5736,232.5736,230.9832,231.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000090,1,0.0,0.0,0.0,232.5736,232.5736,230.9832,230.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000095,0,0.0,0.0,0.0,251.5736,251.5736,250.9832,250.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000096,0,0.0,0.0,0.0,251.5736,251.5736,250.9832,250.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000101,0,0.0,0.0,0.0,252.5736,252.5736,250.9832,250.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000101,1,0.0,0.0,0.0,252.5736,252.5736,250.9832,250.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000102,0,0.0,0.0,0.0,252.5736,252.5736,251.9832,251.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000102,1,0.0,0.0,0.0,252.5736,252.5736,251.9832,251.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000103,0,0.0,0.0,0.0,252.5736,252.5736,251.9832,251.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000103,1,0.0,0.0,0.0,253.5736,253.5736,251.9832,251.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000103,2,0.0,0.0,0.0,253.5736,253.5736,251.9832,251.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000104,0,6.0,,,252.5736,258.5736,251.9832,,1,0
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000104,1,2.0,2.0,0.0,253.5736,255.5736,251.9832,253.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000104,2,,3.0,,253.5736,,251.9832,254.9832,1,0
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000105,0,0.0,0.0,0.0,252.5736,252.5736,251.9832,251.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000105,1,0.0,0.0,0.0,253.5736,253.5736,251.9832,251.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000105,2,1.0,2.0,1.0,253.5736,254.5736,251.9832,253.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000111,0,,0.0,,271.5736,,270.9832,270.9832,1,0
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000111,1,0.0,0.0,0.0,271.5736,271.5736,270.9832,270.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000111,2,,0.0,,271.5736,,270.9832,270.9832,1,0
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000116,0,0.0,3.0,3.0,274.5736,274.5736,272.9832,275.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000116,1,0.0,1.0,1.0,274.5736,274.5736,272.9832,273.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000126,0,1.0,0.0,-1.0,295.5736,296.5736,294.9832,294.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000126,1,0.0,0.0,0.0,296.5736,296.5736,294.9832,294.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000126,2,0.0,0.0,0.0,296.5736,296.5736,294.9832,294.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000128,0,0.0,5.0,5.0,296.5736,296.5736,294.9832,299.9832,1,1
nodes=16_prio=4_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,1420052706459400740,1,rs-000128,1,0.0,5.0,5.0,296.5736,296.5736,294.9832,299.9832,1,1
